player.id,season,numTeams,rank,team.allStarStatus,team.id,team.name,team.link,team.season,team.venue.id,team.venue.name,team.venue.link,team.teamCode,team.fileCode,team.abbreviation,team.teamName,team.locationName,team.firstYearOfPlay,team.league.id,team.league.name,team.league.link,team.sport.id,team.sport.link,team.sport.name,team.shortName,team.parentOrgName,team.parentOrgId,team.franchiseName,team.clubName,team.active,player.fullName,player.link,player.firstName,player.lastName,player.birthDate,player.currentAge,player.birthCity,player.birthCountry,player.active,player.primaryPosition.code,player.primaryPosition.name,player.primaryPosition.type,player.primaryPosition.abbreviation,player.useName,player.useLastName,player.middleName,player.boxscoreName,player.gender,player.nameMatrilineal,player.isPlayer,player.isVerified,player.batSide.code,player.batSide.description,player.pitchHand.code,player.pitchHand.description,player.nameFirstLast,player.nameSlug,player.firstLastName,player.lastFirstName,player.lastInitName,player.initLastName,player.fullFMLName,player.fullLFMName,league.id,league.name,league.link,sport.id,sport.link,sport.abbreviation,position.code,position.name,position.type,position.abbreviation,player.height,player.weight,player.strikeZoneTop,player.strikeZoneBottom,player.nickName,player.primaryNumber,player.mlbDebutDate,player.birthStateProvince,player.draftYear,player.pronunciation,player.lastPlayedDate,player.nameTitle,player.nameSuffix
660508,2023,1,63,N,695,Leones del Caracas,/api/v1/teams/695,2023,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,true,Norwith Gudiño,/api/v1/people/660508,Norwith,Gudiño,1995-11-22,28,Puerto Cabello,Venezuela,true,1,Pitcher,Pitcher,P,Norwith,Gudiño,Jossue,Gudiño,M,Viloria,true,false,R,Right,R,Right,Norwith Gudiño,norwith-gudino-660508,Norwith Gudiño,"Gudiño, Norwith","Gudiño, N",N Gudiño,Norwith Jossue Gudiño,"Gudiño, Norwith Jossue",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",248,3.467,1.589,,93,,,,,,,
448855,2023,1,169,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Junior Guerra,/api/v1/people/448855,Junior,Guerra,1985-01-16,39,San Felix,VEN,true,1,Pitcher,Pitcher,P,Junior,Guerra,J.,"Guerra, J",M,,true,true,R,Right,R,Right,Junior Guerra,junior-guerra-448855,Junior Guerra,"Guerra, Junior","Guerra, J",J Guerra,Junior J. Guerra,"Guerra, Junior J.",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",235,3.371,1.535,Cabezon,41,2015-06-12,,,,,,
500610,2023,1,73,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,Deolis Guerra,/api/v1/people/500610,Deolis,Guerra,1989-04-17,35,San Felix,Venezuela,true,1,Pitcher,Pitcher,P,Deolis,Guerra,Alexander,Guerra,M,,true,true,R,Right,R,Right,Deolis Guerra,deolis-guerra-500610,Deolis Guerra,"Guerra, Deolis","Guerra, D",D Guerra,Deolis Alexander Guerra,"Guerra, Deolis Alexander",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 5""",245,3.575,1.681,Largo,35,2015-06-27,,,day-OH-lease,,,
698866,2023,1,235,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,Pablo Guillen,/api/v1/people/698866,Pablo,Guillen,1998-06-21,26,Villa Clara,Cuba,true,1,Pitcher,Pitcher,P,Pablo,Guillen,Luis,Guillen,M,Diaz,true,,R,Right,R,Right,Pablo Guillen,pablo-guillen-698866,Pablo Guillen,"Guillen, Pablo","Guillen, P",P Guillen,Pablo Luis Guillen,"Guillen, Pablo Luis",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",198,3.371,1.535,,,,,,,,,
570145,2023,1,259,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Ismael Guillón,/api/v1/people/570145,Ismael,Guillón,1992-02-13,32,Valencia,Venezuela,false,1,Pitcher,Pitcher,P,Ismael,Guillón,Jose,Guillón,M,Carache,true,true,L,Left,L,Left,Ismael Guillón,ismael-guillon-570145,Ismael Guillón,"Guillón, Ismael","Guillón, I",I Guillón,Ismael Jose Guillón,"Guillón, Ismael Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",222,3.467,1.589,,74,,,,gee-OWN,,,
608476,2023,1,148,N,697,Bravos de Margarita,/api/v1/teams/697,2023,5490,Estadio Forum de La Guaira,/api/v1/venues/5490,mar,t697,MAR,Bravos,Macuto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Margarita,Office of the Commissioner,11,Bravos,Margarita,true,Osman Gutierrez,/api/v1/people/608476,Osman,Gutierrez,1994-12-15,29,Leon,Nicaragua,false,1,Pitcher,Pitcher,P,Osman,Gutierrez,,"Gutierrez, O",M,,true,false,R,Right,R,Right,Osman Gutierrez,osman-gutierrez-608476,Osman Gutierrez,"Gutierrez, Osman","Gutierrez, O",O Gutierrez,Osman Gutierrez,"Gutierrez, Osman",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 4""",220,3.549,1.627,,,,,,,,,
621591,2023,1,102,N,695,Leones del Caracas,/api/v1/teams/695,2023,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,true,Alfred Gutierrez,/api/v1/people/621591,Alfred,Gutierrez,1995-06-12,29,Nueva Esparta,Venezuela,true,1,Pitcher,Pitcher,P,Alfred,Gutierrez,Samuel,"Gutierrez, A",M,,true,false,R,Right,R,Right,Alfred Gutierrez,alfred-gutierrez-621591,Alfred Gutierrez,"Gutierrez, Alfred","Gutierrez, A",A Gutierrez,Alfred Samuel Gutierrez,"Gutierrez, Alfred Samuel",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",200,3.411,1.565,,80,,,,,,,
807698,2023,1,175,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,Jose Guzman,/api/v1/people/807698,Jose,Guzman,2002-10-10,22,Maracay,Venezuela,true,1,Pitcher,Pitcher,P,Jose,Guzman,Gregorio,Guzman,M,Aguilar,true,false,R,Right,R,Right,Jose Guzman,jose-guzman-807698,Jose Guzman,"Guzman, Jose","Guzman, J",J Guzman,Jose Gregorio Guzman,"Guzman, Jose Gregorio",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,,,,,,,
675842,2023,1,106,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Emilker Guzman,/api/v1/people/675842,Emilker,Guzman,1999-02-10,25,Caracas,Venezuela,true,1,Pitcher,Pitcher,P,Emilker,Guzman,Jose,"Guzman, E",M,Beomon,true,true,R,Right,R,Right,Emilker Guzman,emilker-guzman-675842,Emilker Guzman,"Guzman, Emilker","Guzman, E",E Guzman,Emilker Jose Guzman,"Guzman, Emilker Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"5' 10""",185,3.301,1.504,,96,,,,,,,
664346,2023,1,39,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Carlos Guzman,/api/v1/people/664346,Carlos,Guzman,1998-05-16,26,Maracay,Venezuela,true,1,Pitcher,Pitcher,P,Carlos,Guzman,Alberto,Guzman,M,Armas,true,false,R,Right,R,Right,Carlos Guzman,carlos-guzman-664346,Carlos Guzman,"Guzman, Carlos","Guzman, C",C Guzman,Carlos Alberto Guzman,"Guzman, Carlos Alberto",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",210,3.411,1.565,,27,,,,,,,
650689,2023,1,196,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Nelson Hernandez,/api/v1/people/650689,Nelson,Hernandez,1997-03-13,27,La Guaira,Venezuela,false,1,Pitcher,Pitcher,P,Nelson,Hernandez,Eduardo,"Hernandez, N",M,Silva,true,true,R,Right,R,Right,Nelson Hernandez,nelson-hernandez-650689,Nelson Hernandez,"Hernandez, Nelson","Hernandez, N",N Hernandez,Nelson Eduardo Hernandez,"Hernandez, Nelson Eduardo",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",170,3.467,1.589,,,,,,,,,
678707,2023,1,158,N,694,Caribes de Anzoategui,/api/v1/teams/694,2023,3030,Estadio Alfonso Carrasquel,/api/v1/venues/3030,ori,t694,ORI,Caribes,Puerto La Cruz,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caribes,Office of the Commissioner,11,Caribes,Caribes,true,Cristian Hernandez,/api/v1/people/678707,Cristian,Hernandez,2000-09-23,24,Cumana,Venezuela,true,1,Pitcher,Pitcher,P,Cristian,Hernandez,Gregorio,"Hernandez, Cr",M,Velasquez,true,false,R,Right,R,Right,Cristian Hernandez,cristian-hernandez-678707,Cristian Hernandez,"Hernandez, Cristian","Hernandez, C",C Hernandez,Cristian Gregorio Hernandez,"Hernandez, Cristian Gregorio",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",180,3.49,1.601,,94,,,,,,,
642511,2023,1,23,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Arnaldo Hernandez,/api/v1/people/642511,Arnaldo,Hernandez,1996-02-09,28,San Felix,Venezuela,true,1,Pitcher,Pitcher,P,Arnaldo,Hernandez,Jose,"Hernandez, A",M,Bolivar,true,true,R,Right,R,Right,Arnaldo Hernandez,arnaldo-hernandez-642511,Arnaldo Hernandez,"Hernandez, Arnaldo","Hernandez, A",A Hernandez,Arnaldo Jose Hernandez,"Hernandez, Arnaldo Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",175,3.371,1.535,,93,,,,,,,
665859,2023,1,184,N,695,Leones del Caracas,/api/v1/teams/695,2023,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,true,Wilkel Hernandez,/api/v1/people/665859,Wilkel,Hernandez,1999-04-13,25,La Carlota,Venezuela,true,1,Pitcher,Pitcher,P,Wilkel,Hernandez,Fernando,"Hernandez, W",M,Ramirez,true,false,R,Right,R,Right,Wilkel Hernandez,wilkel-hernandez-665859,Wilkel Hernandez,"Hernandez, Wilkel","Hernandez, W",W Hernandez,Wilkel Fernando Hernandez,"Hernandez, Wilkel Fernando",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",195,3.49,1.601,,85,,,,,,,
687198,2023,1,223,N,695,Leones del Caracas,/api/v1/teams/695,2023,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,true,Allan Hernandez,/api/v1/people/687198,Allan,Hernandez,2001-01-19,23,Annapolis,USA,true,1,Pitcher,Pitcher,P,Allan,Hernandez,Moises,"Hernandez, A",M,Parra,true,true,R,Right,R,Right,Allan Hernandez,allan-hernandez-687198,Allan Hernandez,"Hernandez, Allan","Hernandez, A",A Hernandez,Allan Moises Hernandez,"Hernandez, Allan Moises",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 5""",225,3.575,1.681,,,,MD,2019,,,,
622694,2023,1,221,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Elieser Hernández,/api/v1/people/622694,Elieser,Hernández,1995-05-03,29,Ocumare del Tuy,Venezuela,true,1,Pitcher,Pitcher,P,Elieser,Hernández,Alexis,"Hernández, El",M,,true,false,R,Right,R,Right,Elieser Hernández,elieser-hernandez-622694,Elieser Hernández,"Hernández, Elieser","Hernández, E",E Hernández,Elieser Alexis Hernández,"Hernández, Elieser Alexis",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",214,3.411,1.565,Lilo,25,2018-05-10,,,Eh-LEE-eh-ser,,,
660801,2023,1,182,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Jasier Herrera,/api/v1/people/660801,Jasier,Herrera,1998-01-01,26,Cartagena,Colombia,true,1,Pitcher,Pitcher,P,Jasier,Herrera,,"Herrera, Ja",M,Yanes,true,false,R,Right,R,Right,Jasier Herrera,jasier-herrera-660801,Jasier Herrera,"Herrera, Jasier","Herrera, J",J Herrera,Jasier Herrera,"Herrera, Jasier",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 5""",190,3.575,1.681,,,,,,,,,
594016,2023,1,141,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Alvin Herrera,/api/v1/people/594016,Alvin,Herrera,1993-03-15,31,Miranda,Venezuela,true,1,Pitcher,Pitcher,P,Alvin,Herrera,Stanley,"Herrera, A",M,,true,true,R,Right,R,Right,Alvin Herrera,alvin-herrera-594016,Alvin Herrera,"Herrera, Alvin","Herrera, A",A Herrera,Alvin Stanley Herrera,"Herrera, Alvin Stanley",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",165,3.411,1.565,,,,,,,,,
800471,2023,1,1,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Franyer Herrera,/api/v1/people/800471,Franyer,Herrera,2005-05-03,19,Maracaibo,Venezuela,true,1,Pitcher,Pitcher,P,Franyer,Herrera,Enrique,"Herrera, F",M,Duarte,true,true,L,Left,L,Left,Franyer Herrera,franyer-herrera-800471,Franyer Herrera,"Herrera, Franyer","Herrera, F",F Herrera,Franyer Enrique Herrera,"Herrera, Franyer Enrique",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",165,3.371,1.535,,,,,,,,,
657611,2023,1,51,N,693,Cardenales de Lara,/api/v1/teams/693,2023,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,true,Cam Hill,/api/v1/people/657611,Cameron,Hill,1994-05-24,30,Oklahoma City,USA,true,1,Pitcher,Pitcher,P,Cam,Hill,Price,"Hill, C",M,,true,true,R,Right,R,Right,Cam Hill,cam-hill-657611,Cam Hill,"Hill, Cam","Hill, C",C Hill,Cameron Price Hill,"Hill, Cameron Price",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",200,3.411,1.565,,,2020-07-26,OK,2014,,,,
682274,2023,1,1,N,697,Bravos de Margarita,/api/v1/teams/697,2023,5490,Estadio Forum de La Guaira,/api/v1/venues/5490,mar,t697,MAR,Bravos,Macuto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Margarita,Office of the Commissioner,11,Bravos,Margarita,true,Yaramil Hiraldo,/api/v1/people/682274,Yaramil,Hiraldo,1995-12-31,28,Santiago,Dominican Republic,true,1,Pitcher,Pitcher,P,Yaramil,Hiraldo,Junior,Hiraldo,M,Jimenez,true,false,R,Right,R,Right,Yaramil Hiraldo,yaramil-hiraldo-682274,Yaramil Hiraldo,"Hiraldo, Yaramil","Hiraldo, Y",Y Hiraldo,Yaramil Junior Hiraldo,"Hiraldo, Yaramil Junior",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",180,3.411,1.565,,,,,,,,,
664102,2023,1,187,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Adam Hofacket,/api/v1/people/664102,Adam,Hofacket,1994-02-18,30,Riverside,USA,true,1,Pitcher,Pitcher,P,Adam,Hofacket,Christopher,Hofacket,M,,true,true,R,Right,R,Right,Adam Hofacket,adam-hofacket-664102,Adam Hofacket,"Hofacket, Adam","Hofacket, A",A Hofacket,Adam Christopher Hofacket,"Hofacket, Adam Christopher",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",195,3.411,1.565,,28,,CA,2015,,,,
571787,2023,1,227,N,695,Leones del Caracas,/api/v1/teams/695,2023,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,true,David Holmberg,/api/v1/people/571787,David,Holmberg,1991-07-19,33,Houston,USA,true,1,Pitcher,Pitcher,P,David,Holmberg,A.,Holmberg,M,,true,true,R,Right,L,Left,David Holmberg,david-holmberg-571787,David Holmberg,"Holmberg, David","Holmberg, D",D Holmberg,David A. Holmberg,"Holmberg, David A.",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",245,3.49,1.601,DH,36,2013-08-27,TX,2009,,,,
624586,2023,1,98,N,693,Cardenales de Lara,/api/v1/teams/693,2023,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,true,James Hoyt,/api/v1/people/624586,James,Hoyt,1986-09-30,38,Boise,USA,true,1,Pitcher,Pitcher,P,James,Hoyt,Allen,Hoyt,M,,true,true,R,Right,R,Right,James Hoyt,james-hoyt-624586,James Hoyt,"Hoyt, James","Hoyt, J",J Hoyt,James Allen Hoyt,"Hoyt, James Allen",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 6""",230,3.656,1.677,Hoyter,49,2016-08-03,ID,,,,,
678973,2023,1,1,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Eiker Huizi,/api/v1/people/678973,Eiker,Huizi,2000-09-24,24,Caracas,Venezuela,true,1,Pitcher,Pitcher,P,Eiker,Huizi,Enrique,Huizi,M,Vasquez,true,true,R,Right,R,Right,Eiker Huizi,eiker-huizi-678973,Eiker Huizi,"Huizi, Eiker","Huizi, E",E Huizi,Eiker Enrique Huizi,"Huizi, Eiker Enrique",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",155,3.371,1.535,,,,,,,,,
621594,2023,2,140,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Eudis Idrogo,/api/v1/people/621594,Eudis,Idrogo,1995-06-06,29,Anzoategui,Venezuela,true,1,Pitcher,Pitcher,P,Eudis,Idrogo,Joel,Idrogo,M,,true,true,L,Left,L,Left,Eudis Idrogo,eudis-idrogo-621594,Eudis Idrogo,"Idrogo, Eudis","Idrogo, E",E Idrogo,Eudis Joel Idrogo,"Idrogo, Eudis Joel",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",198,3.411,1.565,,89,,,,,,,
500872,2023,2,146,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Gregory Infante,/api/v1/people/500872,Gregory,Infante,1987-07-10,37,Caracas,Venezuela,true,1,Pitcher,Pitcher,P,Gregory,Infante,Alexander,"Infante, G",M,,true,true,R,Right,R,Right,Gregory Infante,gregory-infante-500872,Gregory Infante,"Infante, Gregory","Infante, G",G Infante,Gregory Alexander Infante,"Infante, Gregory Alexander",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",200,3.411,1.565,El Meteorico,53,2010-09-07,,,,,,
683720,2023,2,151,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Edwin Jimenez,/api/v1/people/683720,Edwin,Jimenez,2001-12-12,22,Caracas,Venezuela,true,1,Pitcher,Pitcher,P,Edwin,Jimenez,Alexeider,Jimenez,M,Santamaria,true,true,R,Right,R,Right,Edwin Jimenez,edwin-jimenez-683720,Edwin Jimenez,"Jimenez, Edwin","Jimenez, E",E Jimenez,Edwin Alexeider Jimenez,"Jimenez, Edwin Alexeider",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",175,3.49,1.601,,36,,,,,,,
642381,2023,1,102,N,697,Bravos de Margarita,/api/v1/teams/697,2023,5490,Estadio Forum de La Guaira,/api/v1/venues/5490,mar,t697,MAR,Bravos,Macuto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Margarita,Office of the Commissioner,11,Bravos,Margarita,true,Dedgar Jimenez,/api/v1/people/642381,Dedgar,Jimenez,1996-03-06,28,Araure,Venezuela,true,1,Pitcher,Pitcher,P,Dedgar,Jimenez,Alfonzo,"Jimenez, D",M,Gallardo,true,true,L,Left,L,Left,Dedgar Jimenez,dedgar-jimenez-642381,Dedgar Jimenez,"Jimenez, Dedgar","Jimenez, D",D Jimenez,Dedgar Alfonzo Jimenez,"Jimenez, Dedgar Alfonzo",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",240,3.49,1.601,,53,,,,,,,
